id,projeto,campanha,comunidade,comunidade_id,id_mensagem,texto_preview,tipo,data_evento,remetente_nome,remetente_id,responsavel_nome,created_at
808,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A5103DB09E9E081F2F32CEBA06D96193,Sua postagem mostra exatamente o que o #RaquelãoDaEducação significa na prática: recurso público some em contrato suspeito e quem estuda em escola pública segue se virando,mensagem simples,2026-03-14 17:24:52.403+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
809,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A511BC408B6297C48B46D5F9C6E2E62E,"Meu povo, *hoje tem Oscar*, mas a estatueta de *melhor rolê já tem dono*! 🏆

O prefeito meteu o estilo Agente Secreto e foi vistoriar a Ponte Júlia Santiago dirigindo o Piu Piu, o mesmíssimo Fusca 72 que o Wagner Moura usou no filme.

Massa demais, visse? Essa moral é toda nossa e a gestão mostra que o trabalho não para nem no domingão. *Bora lá no Insta mostrar que a nossa torcida já tá pronta pra Hollywood e pro Recife!*

*Clica aqui e deixa teu comentário e COMPARTILHA:* https://engaja.pro/missaope01-15-03",mensagem simples,2026-03-15 19:25:07.652+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
810,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5132436D34E8EC54F8DED0472E1F5E0,Confio demais! Bora pra cima 🚀,mensagem simples,2026-03-20 16:21:50.401+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
811,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5138DCFFC2935F9B77B86A6E7D1B341,(Mensagem de mídia sem texto),mensagem simples,2026-04-13 19:55:35.736+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
812,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A515FE7EEDC6418FEF270CDBD40D39A0,Meu governador tá chegando! 💛,mensagem simples,2026-03-30 06:57:02.007+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
813,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A516388933F5CC4FB210B31923CCBC99,Meu governador tá chegando! 💛,mensagem simples,2026-03-30 06:55:57.26+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
814,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,A51835914712A9C3D89C9FC210876156,https://www.metropoles.com/colunas/dinheiro-e-negocios/cetus-construtora-inidonea-recebe-mais-de-r-160-milhoes-do-governo-de-pernambuco,mensagem simples,2026-03-12 09:54:13.473+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
815,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5189CAB827CD38B2201FED85E04F18B,"*MISSÃO DO DIA:*
*Vamos com tudo nos comentários*, espalhando essa energia e fortalecendo a mensagem.

*Clica no link:* https://engaja.pro/missaope01-30-03

Capricha, interage e chama mais gente! *Bora, Mobilizar!* @all 💛🚀",mensagem simples,2026-03-30 06:56:52.25+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
816,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5190F6065196D3E8C6DD3BBE0F8E220,João governador pra terminar o que Eduardo começou 💛,mensagem simples,2026-03-20 07:40:50.753+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
817,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A51A017F6E0CE22D948B249DCFAD1C75,"*Dá um pulinho lá, vamos mostrar esse trabalho lindo! Deixa um elogio ou só um emoji de coração. 💛🚀*

🟡Missão 1: https://engaja.pro/missaope1-20-03
🟡Missão 2: https://engaja.pro/missaope2-20-03
🟡Missão 3: https://engaja.pro/missaope3-20-03

@all",mensagem simples,2026-03-20 13:50:00.299+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
818,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A51CEA3E9A9A8D9ECE9A437DF707FA05,"OLHA ESSA ONDA AMARELA, MEU POVO!💛 

*É LINDO ver todos vocês lá, colocando pra moer! 💛* 
NESSE MOMENTO NÃO TEM COMO NÃO SE EMOCIONAR!  🥹

É forte, é real, é nosso! 🔥  

ENTÃO VAMOS LÁ! 
👉 Comentar  
👉 Curtir o comentário um do outro  
👉 FORTALECER ESSA CORRENTE  

Vamos mostrar a nossa força e apoio.💛",mensagem simples,2026-03-19 21:17:40.185+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
819,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A51D5F0AFC150CEB633E928B98EDD583,Do Recife pra todo Pernambuco… tá chegando a hora! 💛💛,mensagem simples,2026-03-30 06:57:06.99+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
820,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A51D8AE2439DCBA21603D3DF73467EFA,"*Sugestão de comentários, para você se inspirar:*",mensagem simples,2026-04-02 09:05:21.626+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
821,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,A51DA868473931B6CF6FE8744EC00158,"*Cetus: construtora inidônea recebe mais de R$ 160 milhões do Governo de Pernambuco*

Em pouco menos de um ano, a Cetus Construtora recebeu mais de R$ 160 milhões do Governo de Pernambuco, apesar de ter sido declarada como inidônea. Além disso, relatórios apontam indícios de irregularidades nos serviços prestados, como boletins de medição duplicados, reutilização de registros fotográficos, serviços pagos sem comprovação de execução e suspeita de superfaturamento em itens adquiridos.

A empresa foi contratada sem licitação, por meio de adesão a uma ata de registro de preços – mecanismo conhecido como “carona” – para executar serviços de manutenção predial em escolas da rede estadual. No momento da contratação, a empreiteira estava formalmente impedida de atuar com o poder público.

Mesmo assim, mais de R$ 160 milhões já foram pagos. O contrato foi assinado pela Secretaria de Educação em junho de 2025, com valor inicial de R$ 148,2 milhões. Poucos meses depois, recebeu o aditivo máximo permitido por lei, de 25%, elevando o total para R$ 185,3 milhões.

Antes mesmo de completar um ano de execução, os pagamentos já haviam atingido R$ 164 milhões, o equivalente a quase 90% do valor total contratado.

Contrato foi assinado sem análise jurídica obrigatória
Outro ponto que chama atenção é que a contratação ocorreu sem análise prévia da Procuradoria Geral do Estado de Pernambuco (PGE-PE). Documentos internos indicam que o processo não foi submetido ao órgão de assessoramento jurídico, apesar de esse ser um procedimento obrigatório para contratações superiores a R$ 1 milhão.

Registros mostram que a assinatura foi autorizada sem o envio do processo para avaliação jurídica prévia, contrariando normas administrativas do próprio governo estadual. O documento não teria passado pelo aval de Bianca Teixeira Lyra, procuradora-geral de Pernambuco e prima da governadora de Pernambuco, Raquel Lyra.

Governo escolheu empresa mais cara
A escolha da Cetus também levanta questionamentos sobre a vantagem econômica da contratação. Na mesma ata de registro de preços havia outra empresa habilitada, a BDT Engenharia, que apresentava valores menores ao da empreiteira contratada pelo Governo de Pernambuco.",mensagem simples,2026-03-12 09:54:10.598+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
822,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A522718DFF3CB6C6330E6CD105D00A56,*Sugestões de comentário:*,mensagem simples,2026-03-14 17:24:38.899+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
823,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A522F2B139909D32E5D3CE129D9B8128,"É isso, a gente precisa de um governador que faz, não que fica procurando onde botar a culpa! Vem, João! 💛💛",mensagem simples,2026-03-24 17:40:24.175+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
824,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A523C4921DB172EEEFFEEE22358407DD,"É isso, a gente precisa de um governador que faz, não que fica procurando onde botar a culpa! Vem, João! 💛💛",mensagem simples,2026-03-24 17:39:48.492+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
825,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A526FAB183729864EE5D2249A621D817,É sobre cuidar de gente com seriedade. Esse é o modelo que a gente quer! 💛,mensagem simples,2026-04-02 09:05:24.477+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
826,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,A5273A36ED00DC033D8036147B92F111,"*(Vero Notícias)*

*Exclusivo: PF abre inquérito sobre ""gabinete do ódio"" ligado a Raquel Lyra*

_Por Lucas Valença_

O portal Vero Notícias obteve com exclusividade a confirmação de que a Polícia Federal (PF) instaurou um inquérito para apurar a existência de uma suposta estrutura de comunicação digital voltada a atacar adversários políticos criada e mantida pelo Governo de Pernambuco. A investigação foi determinada pelo Supremo Tribunal Federal (STF).

O procedimento ocorre em meio ao acúmulo de denúncias públicas feitas nos últimos meses envolvendo aliados da governadora Raquel Lyra. As suspeitas apontam para a possível existência de um núcleo organizado de atuação nas redes sociais, nos moldes do chamado ""gabinete do ódio"" da família Bolsonaro.

Em agosto de 2025, o presidente da Assembleia Legislativa (Alepe) denunciou publicamente um assessor do governo estadual por comandar uma ""milícia digital"".

Segundo as declarações, o grupo atuaria por meio da disseminação de denúncias anônimas e campanhas nas redes sociais, prática que pode configurar abuso de poder político e uso indevido de estruturas públicas.

A investigação deve apurar se houve uso de recursos públicos, participação de agentes estatais e eventual organização criminosa voltada à produção dos ataques a adversários políticos.",mensagem simples,2026-04-10 14:45:30.164+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
827,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A52767CC72E833D93A10903A855EF90E,*Sugestões de comentários:*,mensagem simples,2026-03-20 16:50:48.489+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
828,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,A52BA2FC4FF7810FE420573D2C4C88E2,"*Bom dia, lideranças!* 💛

Card para compartilharmos em todo canto, beleza?

👇🏼",mensagem simples,2026-03-03 11:58:35.497+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
829,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A52D2D4E8AF4E75E47B692C49FAB643E,(Mensagem de mídia sem texto),mensagem simples,2026-04-17 08:04:27.754+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
830,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A52E4AFADF0E440DCE064333FDB7FEC9,"*Pernambuco, escuta esse grito!* João Campos acabou de avisar que a missão agora é com o estado todo. O vídeo tá emocionante demais, a cara da esperança que a gente tava precisando. Vê aí e me diz se não dá um orgulho danado? *Vamos fazer esse vídeo chegar em cada canto de PE hoje!* 🗣️✨",mensagem simples,2026-03-20 16:51:24.098+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
831,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A53060E4D1D68ED000E8A08C11CC65A2,"Bom dia, time! Começando a semana com energia lá em cima e o coração acelerado, porque *tá chegando a hora!*💛

As ruas já mostram o sentimento… Pernambuco já sabe que vem coisa grande por aí. *É momento de estar todo mundo junto, alinhado e com sangue no olho pra fazer acontecer.*",mensagem simples,2026-03-30 06:55:40.306+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
832,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,A531A48A87B4B93DA8477A8F3CBEE591,(Mensagem de mídia sem texto),mensagem simples,2026-04-10 18:50:24.849+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
833,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,A5340D482CF3FE2D071FE59D13C56476,(Mensagem de mídia sem texto),mensagem simples,2026-03-03 11:58:57.845+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
834,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A53482D5CDCF6796ADDCB68F12470E2A,*Sugestões de comentários:*,mensagem simples,2026-03-20 16:21:41.069+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
835,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A53654DB03A55ABBE28E5C105DED7CCF,"E aí, time! Março chegou botando para moer e a gente não vai ficar parado assistindo o tempo passar, né?",mensagem simples,2026-03-02 14:20:10.306+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
836,Mato Grosso do Sul,Senador Nelsinho | CANAL OFICIAL,Senador Nelsinho | CANAL OFICIAL,120363423242767408@g.us,A537083314343947642A38CE5EDE0582,"Esse carinho que recebi é o que dá sentido à nossa missão. *Ver que o trabalho está chegando na ponta e mudando a vida das pessoas é o que me motiva a seguir firme.* 
Uma semana abençoada para todos nós! 🙌",mensagem simples,2026-02-23 10:26:07.861+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
837,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A538359C4BB94F1CE94756FF1538BC10,Bom dia! 💛,mensagem simples,2026-04-17 08:03:28.785+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
838,Mato Grosso do Sul,Senador Nelsinho | CANAL OFICIAL,Senador Nelsinho | CANAL OFICIAL,120363423242767408@g.us,A53900CFF638D0C0BFA820AA9C13F5E3,"Bom dia, meus amigos! Vocês chegaram a ver esse vídeo de ontem? https://www.instagram.com/p/DVEOLWSACFb/

*Faço questão de compartilhar com vocês.* 
Comecei a semana com a energia lá em cima depois desse encontro em Três Lagoas.",mensagem simples,2026-02-23 10:25:55.442+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
839,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A539B63B27AAB49099808AE50294F665,"Meu voto tá garantido faz tempo, pode inventar o que quiser que não muda nada não 💛🚀",mensagem simples,2026-04-04 13:11:04.323+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
840,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A539DD263771F3DA8EF7DA4F9F784CED,Quem tá inventando mentira é porque tá com medo do tamanho dessa campanha 💛,mensagem simples,2026-04-04 13:10:14.274+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
841,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A539E8F0D88DD2A01C678AE23B4D62F5,https://www.instagram.com/reel/DWfIFTYEVLD,mensagem simples,2026-03-29 20:51:44.102+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
842,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A53B48761A17A82EBCBE232E9F7B9D05,"É oficial: as portas estão abertas, a galera já ta se reunindo e o cheirinho do café ta bom demais!

Simboooora: https://engaja.pro/encontro-mobilizape

@all",mensagem simples,2026-04-01 19:33:33.366+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
843,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A53FF9799E1484FEC78CC22389BB6B12,Vamo simbora que o trabalho não para 💛,mensagem simples,2026-03-20 16:21:47.247+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
844,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A54173760B5D4E5252C91327B014F6BA,"*O que manda nesse fim de semana?* 

Reaja ou responda só com o emoji:

*🌊 Pé na areia e banho de mar*
*💃 Onde tiver um som e gente animada*
*🍕 Maratonar série + delivery*
*💤 Rede, ventilador no 3 e recuperar o sono*",mensagem simples,2026-03-13 15:40:22.281+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
845,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A541D2C062C4EAD5E6981E88AC7312E5,Agora é pra frente de verdade 🚀,mensagem simples,2026-03-20 16:51:41.013+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
846,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,A54267AA73A5C1D6E4F020ACA8D2BFB7,(Mensagem de mídia sem texto),mensagem simples,2026-04-04 13:06:27.308+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
847,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5444123554305BB154611BA5DCF59E1,"Bom dia, time! Começando a semana com energia lá em cima e o coração acelerado, porque *tá chegando a hora!*💛

As ruas já mostram o sentimento… Pernambuco já sabe que vem coisa grande por aí. *É momento de estar todo mundo junto, alinhado e com sangue no olho pra fazer acontecer.*",mensagem simples,2026-03-30 06:56:47.155+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
848,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5452E7EF6D7FA3D88BFEB01746F9770,*Sugestões de comentários:*,mensagem simples,2026-03-20 16:51:37.89+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
849,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A5468B73D21AEF76BD24FB7453DF35E3,"*MISSÃO DUPLA*

Meu povo, *a chapa fechou* e o termômetro da oposição quebrou! 🌡️ Tá uma choradeira do lado de lá que se a gente descuidar, o Capibaribe transborda. Eles criam a ficção, e *a gente entrega o trabalho.*

*Bora ali no post mostrar a força da nossa organização* e que não tem tempo para novela. Só chegar e depositar sua energia! 💛

🔗Missão 1: https://engaja.pro/missaope4-19-03
🔗Missão 2: https://engaja.pro/missaope5-19-03",mensagem simples,2026-03-19 16:36:03.973+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
850,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A548F4B46889DD916240355D8624FA03,"Bora espalhar por todo canto, gente 💛💛",mensagem simples,2026-04-16 13:15:09.084+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
851,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5495442912B462039BB1FC9AB357C8B,*#MEUGOVERNADOR*💛💛💛,mensagem simples,2026-03-20 07:41:19.769+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
852,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A549CB9BD0947D4B5FAE807E0621E3EB,https://www.instagram.com/reel/DWfIFTYEVLD,mensagem simples,2026-03-29 20:52:19.97+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
853,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A54BF0F16C7693C3B98F50B5CEB184D5,"O Mobiliza não é só uma comunidade, é o motor que não deixa a ninguém parar. E para funcionar, cada um precisa fazer sua parte nas missões.",mensagem simples,2026-03-02 14:20:10.747+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
854,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A54BF44C604A42FDEF6E545F758126A6,O governo assinou contrato suspeito de R$ 160 milhões pra manutenção de escolas públicas em Pernambuco. O resultado tá aí... #RaquelãoDaEducação,mensagem simples,2026-03-14 17:25:57.86+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
855,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A54C9EAB7DEEB1DB7B8165581D4C5A4F,"Enquanto uns fazem barulho, João faz história com entregas reais. 🚀🚀",mensagem simples,2026-04-02 09:04:33.464+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
856,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A54CCB20FCE9A7700F42C28079990F80,É sobre cuidar de gente com seriedade. Esse é o modelo que a gente quer! 💛,mensagem simples,2026-04-02 09:04:43.687+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
857,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A54D56373B82CA3DB325CFA987F7F86C,"Explicando o esCÃOdalo na castração de animais do governo Raquel Lyra...

Vamos espalhar, gente! 🚀",mensagem simples,2026-03-12 10:44:31.806+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
858,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A54E8B9568685D0F760DDE2B51AB544F,"Bom dia! 💛

Mais conteúdo pra gente sair espalhando, gente!

Vamos nessa! 🚀",mensagem simples,2026-03-13 08:40:06.838+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
859,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A550ABDE300C542679F8E4F8256A6829,"Bora decolar também, Pernambuco. Tá chegando a hora! 💛🚀",mensagem simples,2026-03-30 06:56:00.625+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
860,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A55170024CD71CA412ECF2289B5507B9,"O reconhecimento vem pra quem não para, meu povo! O resultado não engana: João Campos lidera com 50% das intenções de voto pro Governo de Pernambuco. 

É o estado inteiro pedindo por um trabalho sério e entregas de verdade que transformam as vidas da gente. O time tá forte e Pernambuco já escolheu o caminho do futuro! 💛🚀

*1️⃣ Vamos comentar e compartilhar bastante*

*2️⃣ Pega o link da boa:* https://engaja.pro/missaope02-08-04",mensagem simples,2026-04-08 09:55:56.205+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
861,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A55467280465CEAE81E9558D9BC85C80,Bora fazer Pernambuco voltar a ser referência 💛,mensagem simples,2026-03-20 16:50:55.657+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
862,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,A55A1A861E3DC794A6A8E827E3A31F58,(Mensagem de mídia sem texto),mensagem simples,2026-04-16 15:48:39.513+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
863,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A55ACD9A9B7E67A8ADBE4664A36C6D82,"*Sugestão de comentários, para você se inspirar:*",mensagem simples,2026-04-04 13:11:00.675+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
864,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A55DC6FB172F7282745D0DCDB6B6195A,"*MISSÃO TRIPLA!*
Turma, *é pra entrar nos 3 links, comentar com vontade e curtir os comentários dos nossos companheiros.* Não deixa a narrativa da galera do contra crescer não!

ONDE A GENTE VAI AGIR *(Simbora comentar!)*:
🔗 https://engaja.pro/pemissao1-02-03
🔗 https://engaja.pro/pemissao2-02-03
🔗 https://engaja.pro/pemissao3-02-03",mensagem simples,2026-03-02 17:10:25.487+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
865,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A55F0010D79B7AB9EFBA7F8932C9D0A5,"Bora espalhar por todo canto, gente 💛💛",mensagem simples,2026-04-16 13:15:13.567+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
866,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A55FB28A57561B91B108B27813959E9D,(Mensagem de mídia sem texto),mensagem simples,2026-03-12 10:44:18.244+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
867,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,A5600C4BF7E4F3F819B2CC50BCE4DCD9,"Boa tarde! 💛🚀

Abaixo, *notícia importante* pra divulgarem em grupos e páginas nas suas respectivas regiões, beleza? 👇🏽",mensagem simples,2026-04-10 14:44:41.678+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
868,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A560FC429754853E101795132BCFE737,"*MISSÃO DUPLA*

Meu povo, *a chapa fechou* e o termômetro da oposição quebrou! 🌡️ Tá uma choradeira do lado de lá que se a gente descuidar, o Capibaribe transborda. Eles criam a ficção, e *a gente entrega o trabalho.*

*Bora ali no post mostrar a força da nossa organização* e que não tem tempo para novela. Só chegar e depositar sua energia! 💛

🔗Missão 1: https://engaja.pro/missaope4-19-03
🔗Missão 2: https://engaja.pro/missaope5-19-03",mensagem simples,2026-03-19 16:36:06.703+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
869,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A562C141CDAE0A55A8A89761A5976F5C,Vamos mostrar que a gente tem gente de verdade *comentando e compartilhando muito* o que realmente importa: o avanço da nossa cidade. @all,mensagem simples,2026-04-02 09:05:16.732+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
870,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A565E1F93C55CB408E9D2F087CD172C2,Que paz no coração saber que esse homem vai governar meu pernambuco 💛,mensagem simples,2026-03-24 17:39:55.512+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
871,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A565F971A35EE8F8869B5DBA628E1097,"*MISSÃO TRIPLA PRA COMEÇAR O DIA COM TUDO*💪

Hoje é dia de fazer barulho do jeito certo: presença, apoio e comentário amarelo dominando tudo. 👇

*Se liga nas missões:*
🟡Missão 1: https://engaja.pro/missaope1-20-03
🟡Missão 2: https://engaja.pro/missaope3-20-03
🟡Missão 3: https://engaja.pro/missaope3-20-03",mensagem simples,2026-03-20 07:39:54.977+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
872,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A568E3E6AB8A215887535EB8C922400D,"Não é falta de dinheiro, é falta de destino certo. Pernambuco gastou R$ 160 milhões com empresa suspeita em obra escolar e aescola tá assim. Pergunta onde foi parar...",mensagem simples,2026-03-14 17:25:51.266+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
